OBJECTID,YEAR_,FIRE_NAME,CAUSE,GIS_ACRES
33154,2002,BLUE CUT,Arson,6821.0390625
33155,2002,BEE,Miscellaneous,397.10247803
33156,2002,WHITE POST,Equipment Use,26.74531364
33157,2002,ARROWHEAD,Miscellaneous,2579.07763672
33158,2003,WHITEROCK,Lightning,465.47412109
33159,2003,HUNTER,Equipment Use,476.15542603
33160,2003,PARKS,Unknown/Unidentified,14.60339451
33161,2003,SIERRA,Vehicle,26.92022514
33162,2003,VALLEY,Debris,52.14443207
33163,2003,PINES,Arson,38.79679108
33164,2003,GARDEN,Lightning,60.72409821
33165,2003,DONNER,Arson,85.22264099
33166,2003,DELL_PUERTO_1,Debris,629.52288818
33167,2003,HOOVER,Lightning,168.90267943999999
33168,2003,PINES,Lightning,175.88977051
33169,1985,Unnamed,Debris,2.98727393
33170,1985,Unnamed,Lightning,4.9790554
33171,1985,Unnamed,Equipment Use,2.98745751
33172,1985,Unnamed,Arson,277.42785645
33173,1985,SARAH TOTTEN,Smoking,19.69916153
33174,1970,Unnamed,Smoking,212.10569763
33175,1973,MATEO,Miscellaneous,307.8548584
33176,1975,Unnamed,Unknown/Unidentified,3.21281815
33177,1975,Unnamed,Unknown/Unidentified,11.51991749
33178,1975,Unnamed,Miscellaneous,19.73688316
33179,1975,KNOX,Miscellaneous,366.59130859
33180,1976,COVINA HILLS ROAD FIRE,Unknown/Unidentified,191.32124329
33181,1976,PUENTE HILLS FIRE,Unknown/Unidentified,310.75396729
33182,1999,SHEEP #1,Lightning,12400.05664063
33183,1976,TONNER FIRE,Unknown/Unidentified,203.63594055
33184,1976,Unnamed,Unknown/Unidentified,2.99797082
33185,1976,Unnamed,Unknown/Unidentified,0.91215831
33186,1976,Unnamed,Unknown/Unidentified,0.8483271
33187,1976,Unnamed,Unknown/Unidentified,22.76011467
33188,1976,Unnamed,Unknown/Unidentified,17.57187462
33189,1976,Unnamed,Unknown/Unidentified,1.08744943
33190,1976,Unnamed,Unknown/Unidentified,3.6440413
33191,1976,Unnamed,Unknown/Unidentified,4.19274187
33192,1976,Unnamed,Unknown/Unidentified,3.86049724
33193,1988,HIGHWAY,Arson,260.02490234
33194,1988,KLAMATH,Miscellaneous,6158.76708984
33195,1988,LAKE,Smoking,579.26678467
33196,1988,LIGHTNING #84 (STENT,Unknown/Unidentified,1006.31774902
33197,1988,LIGHTNING #97 (BISON),Unknown/Unidentified,3784.27294922
33198,1988,MILLER,Arson,34564.52734375
33199,1988,PARDEE,Miscellaneous,1208.84069824
33200,1988,RESORT,Equipment Use,483.34069824
33201,1988,RIVER,Unknown/Unidentified,1205.47265625
33202,1988,SADDLE,Smoking,5907.93994141
33203,1988,SILVER,Playing with Fire,416.79058838
33204,1988,STONY,Arson,529.62036133
33205,1988,ALMADEN,Equipment Use,392.55728149
33206,1988,ALTAMONT #1 - 6,Equipment Use,383.56750488
33207,1988,UVAS,Equipment Use,412.60430908
33208,1988,LINDSAY,Unknown/Unidentified,1334.56237793
33209,1988,RAMERO,Unknown/Unidentified,401.56130981
33210,1988,CLEVENGER,Miscellaneous,113.61965942
33211,1988,BUCKMAN,Equipment Use,38.45640182
33212,1994,LUCAS #1,Lightning,95.5430069
33213,1994,LUCAS #2,Lightning,111.83155823
33214,1994,LUCAS,Lightning,395.87915039
33215,1994,LUCAS #3,Lightning,9.68855286
33216,1994,KERN,Miscellaneous,212.78555298
33217,1994,BASALT,Unknown/Unidentified,276.94363403
33218,1994,HUNTER,Unknown/Unidentified,669.4128418
33219,1994,Unnamed,Unknown/Unidentified,41.27309036
33220,1994,WIDOW INC.,Unknown/Unidentified,348.19448853
33221,1994,PG&E #24,Unknown/Unidentified,1275.53820801
33222,1994,Unnamed,Equipment Use,7383.40966797
33223,2003,MCCLOUD,Arson,11.99446583
33224,1996,COLUMBIA HILL,Debris,1517.44274902
33225,2000,Unnamed,Lightning,16.69181824
33226,2001,GAP,Campfire,2447.37133789
33228,1994,Unnamed,Lightning,66.79558563
33229,1996,FAIRBANKS,Equipment Use,126.0707016
33230,1996,IDA,Equipment Use,358.75671387
33231,1996,LAKE,Debris,748.21502686
33232,1996,LAKE - RX AREA,Debris,292.23574829
33233,1996,MACK,Equipment Use,295.27947998
33234,1996,PONY,Vehicle,1034.5012207
33235,1996,READ,Vehicle,101.02635956
33236,1996,RICHIE,Arson,182.88635254
33237,1996,UNION,Miscellaneous,269.47714233
33238,1996,PHILADELPHIA,Unknown/Unidentified,1834.59741211
33239,1996,SOBOBA,Playing with Fire,689.57183838
33240,1996,WOLFSKILL BR3,Miscellaneous,833.59259033
33241,1996,ESPARANZA,Arson,380.6697998
33242,1996,ORANGE,Arson,566.11480713
33243,1996,POLI,Unknown/Unidentified,362.16390991
33244,1996,ONDULANDO,Unknown/Unidentified,402.16229248
33245,1992,BEAR PEN,Unknown/Unidentified,5.97420835
33246,1992,SMUD #1,Power Line,1178.55749512
33247,1992,FARNHAM,Equipment Use,801.24267578
33248,1992,Unnamed,Miscellaneous,10.74108601
33249,1992,ITALIAN,Equipment Use,2156.91577148
33250,1992,Unnamed,Lightning,7.26318455
33251,1992,Unnamed,Miscellaneous,22.90811348
33252,1992,FOUNTAIN,Arson,60290.14453125
33253,1992,HORNITOS,Unknown/Unidentified,654.39318848
33254,1983,MEISS,Equipment Use,602.99993896
33255,1983,MORGAN VALLEY,Arson,471.28695679
33256,1983,NONE,Unknown/Unidentified,820.90014648
33257,1983,OLD TOLL,Unknown/Unidentified,520.91552734
33258,1983,Unnamed,Unknown/Unidentified,49.11654663
33259,1983,Unnamed,Miscellaneous,97.27055359
33260,1983,FRESNO #2,Arson,641.65435791
33261,1983,FRESNO #3,Arson,1618.50231934
33262,1983,CANYON,Unknown/Unidentified,1231.16711426
33263,1983,CARTER RANCH,Miscellaneous,107.51273346
33264,1983,PARSISSONS,Equipment Use,340.46813965
33265,1983,FK 11246-11248,Unknown/Unidentified,915.65539551
33266,1983,FRIANT,Arson,236.11985779
33267,1983,ASSIST #43,Miscellaneous,79.6999588
33268,1983,BEDFORD,Equipment Use,308.50933838
33269,1983,Unnamed,Campfire,16.37730217
33270,1983,KITTYHAWK,Unknown/Unidentified,262.60482788
33271,1983,ROVANA,Miscellaneous,317.01303101
33272,1983,Unnamed,Miscellaneous,265.94259644
33273,1983,Unnamed,Smoking,66.3300705
33274,1995,ECHO,Unknown/Unidentified,372.05557251
33275,1995,GRANITE,Smoking,487.93395996
33276,1995,LINCOLN,Unknown/Unidentified,220.81806946
33277,1995,LA CRESTA,Unknown/Unidentified,115.57125854
33278,1995,PEACH,Unknown/Unidentified,476.76940918
33279,1995,WARNERS,Miscellaneous,2299.38037109
33280,1995,SPRINGS,Equipment Use,169.94602966
33281,1995,HIGHWAY,Unknown/Unidentified,102.71291351
33282,1995,VERBENIA,Equipment Use,21444.125
33283,1995,APACHE,Arson,2962.46240234
33284,1995,SEMINOLE,Equipment Use,645.14978027
33285,1995,Unnamed,Unknown/Unidentified,45.12479019
33286,1995,BLUFF,Campfire,2460.56713867
33287,1995,CROWDER,Equipment Use,1062.99047852
33288,1995,CAL STATE,Miscellaneous,224.30670166
33289,1995,POWERHOUSE #2/#3,Arson,624.15344238
33290,1995,AVENUE FIRE,Unknown/Unidentified,37.98810959
33291,1995,J-I/C FIRE,Unknown/Unidentified,60.56356049
33292,1995,LEONA FIRE,Unknown/Unidentified,96.41117096
33293,1995,PALMDALE FIRE,Unknown/Unidentified,133.56687927
33294,2003,WEST CROCKETT,Lightning,131.57272339
33295,2003,CROCKETT 2,Lightning,32.66310501
33296,2003,STREETER,Lightning,0.55845934
33297,2003,YOUNG,Lightning,0.04278698
33298,2003,SPANISH,Campfire,6049.68652344
33299,2003,LOMA,Miscellaneous,3739.19921875
33300,1996,FORK,Arson,83056.9453125
33301,1996,RED,Arson,40.02949142
33302,1996,WILLOW,Playing with Fire,2.98726511
33303,1996,CHERRY,Miscellaneous,2.98733282
33304,1996,RECHE,Unknown/Unidentified,280.33453369
33305,1996,WATERMAN 3,Unknown/Unidentified,484.48602295
33306,1996,BRYANT FIRE (EASTERN PORT),Unknown/Unidentified,237.09277344
33307,1997,BAKER,Unknown/Unidentified,6319.71533203
33308,1997,SISAR,Unknown/Unidentified,306.27288818
33309,1997,AUTUMN,Unknown/Unidentified,46.85710144
33310,1997,ALOSTA,Unknown/Unidentified,81.26740265
33311,1997,GOOCH,Unknown/Unidentified,642.29614258
33312,1998,BEALE ASSIST,Smoking,1276.61083984
33313,1998,SMART,Arson,343.52804565
33314,2001,HICKS,Debris,33.5446434
33315,2001,RODRIGUEZ,Debris,123.50908661
33316,2001,ENGELHART,Arson,69.01786041
33317,2001,EASTMAN,Arson,164.84609985
33318,2001,J59#2,Playing with Fire,97.74089813
33319,2001,HOGAN,Campfire,162.10328674
33320,2001,HOURET,Arson,40.6035347
33321,2001,MANTON,Debris,54.1488533
33322,2001,SCARBOROU,Vehicle,90.73258971999999
33323,1964,WOOD-SCHAUBACH,Escaped Prescribed Burn,492.4161377
33324,1996,WILDLIFE,Escaped Prescribed Burn,261.00808716
33325,1999,PASS,Debris,430.03982544
33326,2000,WEINSTEIN,Escaped Prescribed Burn,8283.98632813
33327,2000,ELEPHANT,Escaped Prescribed Burn,886.48345947
33328,1967,MOSELY RANCH,Escaped Prescribed Burn,877.85015869
33329,1997,RANGE,Escaped Prescribed Burn,944.64398193
33330,2001,CANYON,Arson,262.75219727
33331,2001,BALDY,Equipment Use,165.78503418
33332,2001,BAUTISTA,Arson,181.60954285
33333,2001,CLEAR,Lightning,4318.89208984
33334,2003,BUCKEYE,Lightning,4.56472015
33335,2003,KINKAID,Lightning,917.43078613
33336,2003,JUMP,Lightning,4893.52685547
33337,2003,HAMILTON,Lightning,631.99249268
33338,2003,DEVIL,Lightning,5444.27246094
33339,2003,ANNIE,Lightning,18210.40039063
33340,2003,DEL_PUERTO_2,Lightning,5909.03808594
33341,2003,PITTSBURG,Lightning,298.22662354
33342,2003,STRIKE,Lightning,88.6224823
33343,2003,MCEWEN,Equipment Use,100.38929749
33344,2003,BIRD_2,Lightning,105.92446899
33345,2003,BIRD_1,Equipment Use,7876.47314453
33346,1972,SWASEY DR,Arson,1857.6171875
33347,2003,WILDCAT,Equipment Use,13.30417347
33348,2003,RIDGE,Unknown/Unidentified,48.70959854
33349,2003,WONDER,Vehicle,15.71219921
33350,2003,WEST,Smoking,80.03023529
33351,2003,OLINDA,Vehicle,56.55689621
33352,2003,BUTTE,Unknown/Unidentified,36.24989319
33353,2003,PLATINA,Unknown/Unidentified,44.60995102
33354,1977,CACHUMA,Arson,2249.62646484
33355,1926,Unnamed,Unknown/Unidentified,5245.4296875
33356,1926,Unnamed,Unknown/Unidentified,40.55436707
33357,1921,Unnamed,Miscellaneous,151.99031067
33358,2002,DEEP CREEK,Lightning,24.5061245
33359,2002,HILL,Lightning,15.53913498
33360,2002,CONE,Equipment Use,2007.33508301
33361,2002,STANZA,Lightning,2820.61279297
33362,2002,EAGLE,Miscellaneous,184.23883057
33363,1976,Unnamed,Unknown/Unidentified,4.23062372
33364,1976,Unnamed,Unknown/Unidentified,5.95050192
33365,1976,Unnamed,Unknown/Unidentified,30.39245605
33366,1976,COOK FIRE,Unknown/Unidentified,983.94036865
33367,1976,Unnamed,Campfire,20.17333412
33368,1976,COTTONWOOD,Lightning,25.26874542
33369,1976,KELHAM,Unknown/Unidentified,478.53430176
33370,1976,SORICH PARK,Unknown/Unidentified,284.83673096
33371,1976,BLACK MOUNTAIN,Unknown/Unidentified,107.00048065
33372,1976,Unnamed,Arson,19.91472054
33373,1977,ESTELLE,Unknown/Unidentified,114.1160965
33374,1977,LUCIA,Unknown/Unidentified,132.39169312
33375,1977,PERRIS,Unknown/Unidentified,1109.21411133
33376,1977,SANTA TERESA #2,Unknown/Unidentified,86.81185913
33377,1977,SHIPLEY,Unknown/Unidentified,321.23861694
33378,1977,Unnamed,Unknown/Unidentified,250.82620239
33379,1977,CHINO,Unknown/Unidentified,470.47409058
33380,1977,SONNET,Unknown/Unidentified,385.44299316
33381,1977,HOWELL MT.,Unknown/Unidentified,2595.79931641
33382,1977,JERUSALEM,Unknown/Unidentified,380.85345459
33383,1977,ALMS,Miscellaneous,737.69720459
33384,1977,CHINA,Miscellaneous,523.33215332
33385,1977,MARBLE-CONE,Miscellaneous,173333.453125
33386,1977,Unnamed,Campfire,106.75091553
33387,1977,MINE,Unknown/Unidentified,4955.8125
33388,1977,Unnamed,Unknown/Unidentified,97.02252197
33389,1977,CABAZON,Unknown/Unidentified,2831.35571289
33390,1977,MITCHELL CYN.,Unknown/Unidentified,6042.00195313
33391,1977,Unnamed,Miscellaneous,34.170784
33392,1977,Unnamed,Equipment Use,3.82511902
33393,1977,Unnamed,Lightning,66.58262634
33394,1977,Unnamed,Miscellaneous,87.38716125
33395,1977,JANES,Lightning,92.68809509
33396,1977,MOWITZ,Lightning,25.64086151
33397,1977,HIDDEN BASIN,Lightning,14.08462811
33398,1977,BUCHER,Lightning,18.44294739
33399,1977,KNOBCONE,Lightning,223.90293884
33400,1977,BANISTER,Lightning,139.00382996
33401,1977,COUGER,Lightning,872.03302002
33402,1977,WATERBOX,Lightning,4.79254436
33403,1977,SCARFACE,Lightning,78190.8515625
33404,1977,ROCKY,Debris,29.87005043
33405,1977,Unnamed,Debris,2.98730636
33406,1959,Unnamed,Miscellaneous,34.4582901
33407,1971,Unnamed,Lightning,71.4768219
33408,1976,OAKTREE,Unknown/Unidentified,884.98046875
33409,1976,SMITHNECK,Smoking,192.08840942
33410,1994,WAGON FIRE,Unknown/Unidentified,570.36914063
33411,1994,"""G"" FIRE",Unknown/Unidentified,331.40994263
33412,1994,TOTH FIRE 22 AC,Unknown/Unidentified,24.89171791
33413,1994,SEPULVEDA FIRE,Unknown/Unidentified,29.63411903
33414,1994,LADERA HEIGHTS FIRE,Unknown/Unidentified,10.2656889
33415,1994,PORTER RANCH,Unknown/Unidentified,55.56059265
33416,1985,TRELOAR COMPLEX,Lightning,3786.24414063
33417,1985,BLUE NOSE,Unknown/Unidentified,294.48883057
33418,1985,GAS POINT ROAD,Unknown/Unidentified,64.88858795
33419,1985,GAS POINT ROAD,Equipment Use,120.94884491
33420,1985,GAS POINT ROAD,Unknown/Unidentified,106.8633194
33421,1985,GAS POINT ROAD,Unknown/Unidentified,78.21718597
33422,1985,GAS POINT ROAD,Unknown/Unidentified,88.64287567
33423,1985,GAS POINT ROAD,Unknown/Unidentified,93.24758148
33426,1985,Unnamed,Miscellaneous,19.22786522
33427,1985,DYER,Unknown/Unidentified,29.87279892
33428,1985,PG&E #5,Unknown/Unidentified,55.02285004
33429,1985,GUADALUPE,Unknown/Unidentified,131.91551208
33430,1985,EAST,Lightning,7.07902145
33431,1985,OAK,Miscellaneous,9.50358009
33432,1985,HUMMINGBIRD,Unknown/Unidentified,2382.66455078
33433,1986,DURHAM PENTZ #1,Arson,343.16171265
33434,1986,DURHAM PENTZ #2,Arson,284.97103882
33435,1986,HUNT,Miscellaneous,409.71426392
33436,1986,OWENS,Equipment Use,419.19213867
33437,1986,ROADSIDE 82,Unknown/Unidentified,143.16874695
33438,1986,ROADSIDE 83,Arson,189.22645569
33439,1986,ROADSIDE 84,Unknown/Unidentified,65.32946777
33441,1924,Unnamed,Unknown/Unidentified,181.12652588
33442,1986,SALMON,Unknown/Unidentified,762.43328857
33443,1986,WAVERLY,Arson,196.12867737
33444,1986,WHITE ROCK SERIES,Arson,7.28118753
33445,1987,Unnamed,Miscellaneous,6349.67675781
33446,1987,Unnamed,Debris,28.449329380000002
33447,1987,TRIANGLE,Lightning,67.97960663
33448,1987,DITTO,Lightning,96.14893341
33449,1987,TIMBER,Smoking,1.84150279
33450,1987,CEDAR,Lightning,350.24191284
33451,1928,Unnamed,Unknown/Unidentified,259.47640991
33452,1928,Unnamed,Unknown/Unidentified,1412.06726074
33453,1989,BURROUGH,Miscellaneous,2281.4230957
33454,1989,Unnamed,Miscellaneous,447.57397461
33455,1989,BREDHOFT,Equipment Use,67.8730545
33456,1989,COOK,Arson,973.29187012
33457,1989,TURKEY FIRE,Unknown/Unidentified,111.34290314
33458,1984,Unnamed,Miscellaneous,945.12567139
33459,1984,Unnamed,Miscellaneous,7.56910563
33460,1984,Unnamed,Debris,269.0531311
33461,1984,Unnamed,Lightning,316.99157715
33462,1984,BODFISH,Debris,26708.99609375
33463,1984,FREY,Miscellaneous,103.04273224
33464,1984,GOPHER #3,Miscellaneous,39.15063477
33465,1997,MCMILLIAN,Unknown/Unidentified,217.56578064
33466,1997,WILDWOOD FIRE,Power Line,819.24493408
33467,1997,SCOTCH FIRE,Unknown/Unidentified,1290.5682373
33468,1997,MILL,Miscellaneous,1326.30786133
33469,1997,Unnamed,Unknown/Unidentified,31.26967049
33470,1997,Unnamed,Unknown/Unidentified,77.53330231
33471,1997,LOKERN,Power Line,317.86334229
33472,1997,LOKERN TWO,Vehicle,4566.40185547
33473,1997,MIDWAY,Arson,8034.08300781
33474,1999,STEWARD (MAIN),Power Line,33.43526459
33475,1999,STEWARD (SPOT),Unknown/Unidentified,4.61737347
33476,1999,CREEK,Vehicle,23.8144722
33477,1999,STATE FIRE,Arson,126.5615387
33478,1999,CAJALCO,Miscellaneous,166.23526001
33479,1999,MIXING,Arson,3263.73461914
33480,1999,LINDELL,Miscellaneous,48.61746597
33481,1999,GREENHORN,Miscellaneous,16.07068443
33482,1935,Unnamed,Miscellaneous,85.16442108
33483,1950,UNION MILL,Railroad,89.6690979
33484,1959,Unnamed,Miscellaneous,18522.33007813
33485,1967,Unnamed,Miscellaneous,35.49966431
33486,1979,BRUNSWICK,Unknown/Unidentified,1352.61437988
33487,1979,CLARK RD. #2,Unknown/Unidentified,698.88433838
33488,1979,DRY CREEK,Unknown/Unidentified,675.7635498
33489,1979,FORD RD.,Unknown/Unidentified,422.15078735
33490,1979,FOWLER PEAK,Unknown/Unidentified,5237.42236328
33491,1979,GOLDEN GATE,Unknown/Unidentified,1116.12402344
33492,1979,HANES #2,Unknown/Unidentified,286.44210815
33493,1979,HUMBUG ROAD,Unknown/Unidentified,263.60720825
33494,1979,KNIPE,Unknown/Unidentified,76.95502472
33495,1979,CORP'S OF ENGINEER#3,Unknown/Unidentified,284.28704834
33496,1979,LIGHTNING #2,Unknown/Unidentified,370.47103882
33497,1979,RANCH,Unknown/Unidentified,61.62764359
33498,1979,TAYLOR,Unknown/Unidentified,1497.99353027
33499,1979,WOODLAKE MTN.,Unknown/Unidentified,1870.62109375
33500,1979,SPANISH RANCH,Miscellaneous,1190.74951172
33501,1979,Unnamed,Unknown/Unidentified,24.04666901
33502,1979,SUTHERLAND,Miscellaneous,158.93371582
33503,1979,CAMPO,Unknown/Unidentified,190.70587158
33504,1979,COTTENWOOD,Unknown/Unidentified,785.46618652
33505,1979,HANSON,Unknown/Unidentified,306.03146362
33506,1979,Unnamed,Unknown/Unidentified,72.10076904
33507,1979,Unnamed,Unknown/Unidentified,173.88082886
33508,1979,Unnamed,Unknown/Unidentified,194.40950012
33509,1979,Unnamed,Unknown/Unidentified,113.10922241
33510,1979,Unnamed,Unknown/Unidentified,3120.0
33511,1979,Unnamed,Unknown/Unidentified,99.36359406
33512,1979,Unnamed,Unknown/Unidentified,64.32142639
33513,1979,CHERRY,Unknown/Unidentified,180.59638977
33514,1979,Unnamed,Unknown/Unidentified,235.43338013
33515,1979,Unnamed,Unknown/Unidentified,622.57727051
33516,1979,PASEO,Unknown/Unidentified,3643.7487793
33517,1979,BROWN,Unknown/Unidentified,592.19085693
33518,1979,HALL,Unknown/Unidentified,362.46539307
33519,1979,LIVE OAK,Unknown/Unidentified,182.31040955
33520,1979,NEWMAN,Unknown/Unidentified,194.39335632
33521,1979,RANCHO,Unknown/Unidentified,368.83197021
33523,1921,Unnamed,Unknown/Unidentified,685.94702148
33524,1924,DEADWOOD,Unknown/Unidentified,27880.25
33525,1924,Unnamed,Miscellaneous,16266.47265625
33526,1979,RECHE,Unknown/Unidentified,137.74247742
33527,1979,RUSSELL,Unknown/Unidentified,326.73712158
33528,1979,SACRIFICE,Unknown/Unidentified,121.27777863
33529,1979,SKINNER,Unknown/Unidentified,797.73431396
33530,1979,SPRINGS,Unknown/Unidentified,430.54916382
33531,1979,STEELE,Unknown/Unidentified,107.41117859
33532,1979,Unnamed,Unknown/Unidentified,123.34640503
33533,1979,Unnamed,Unknown/Unidentified,213.91944885
33534,1999,576EZ,Miscellaneous,1.01625657
33535,1999,SLC-6,Power Line,10.48790264
33536,1990,ANTELOPE,Unknown/Unidentified,867.03668213
33537,1990,GRAPEVINE,Unknown/Unidentified,2378.75805664
33538,2000,SIXTEEN,Arson,390.05310059
33539,2000,PLASKETT 2,Miscellaneous,5811.85058594
33540,2000,MRC #1,Debris,16.77711105
33541,2000,LYALL,Debris,15.51858234
33542,2000,GORDEN,Debris,20.59030342
33543,2000,MCGUIRES,Debris,46.45526123
33544,2000,TOWN,Miscellaneous,1110.20947266
33545,2000,CABBAGE,Campfire,1358.23754883
33546,2000,LA FRANCHI,Unknown/Unidentified,9.13472271
33547,2000,PINE,Unknown/Unidentified,3.35500669
33548,2000,BARRETT,Campfire,1323.16040039
33549,2000,BARRETT DAM,Unknown/Unidentified,11.27681255
33550,2000,BORDER #6,Unknown/Unidentified,74.55701447
33551,2000,CORRAL,Unknown/Unidentified,105.14102936
33552,1973,CON,Lightning,6.93655539
33553,1973,WINGATE,Equipment Use,749.7645874
33554,2001,NORTH FORK,Equipment Use,4130.53955078
33555,1995,PONY,Campfire,1710.29846191
33556,1994,FRANKISH,Campfire,81.24238586
33557,1994,RAILROAD,Railroad,81.08437347
33558,1994,HIGHWAY 18,Miscellaneous,153.6865387
33559,1994,COW,Arson,26.447916030000002
33560,1994,BRIDGE,Arson,23.30633354
33561,1994,ROCKY,Arson,23.45527267
33562,1994,RODEO,Arson,137.25369263
33563,1994,GIBBON,Miscellaneous,34.76112747
33564,1994,GATE,Arson,62.08178711
33565,1994,LITTLE,Lightning,28.57181549
33566,1994,WHITE BLANKET,Miscellaneous,2564.24389648
33567,1978,Unnamed,Lightning,7.28143549
33568,1978,Unnamed,Campfire,7.71736002
33569,1974,GUEJITO,Miscellaneous,213.46556091
33570,1974,WILDHORSE,Miscellaneous,361.99459839
33571,1970,BOLAM,Railroad,852.4375
33583,1979,Unnamed,Unknown/Unidentified,110.08192444
33584,1979,Unnamed,Unknown/Unidentified,95.5615387
33585,1979,Unnamed,Unknown/Unidentified,118.84835815
33586,1979,Unnamed,Unknown/Unidentified,458.37106323
33587,1979,Unnamed,Unknown/Unidentified,444.41259766
33588,1979,Unnamed,Unknown/Unidentified,460.55270386
33589,1979,Unnamed,Unknown/Unidentified,466.55084229
33590,1979,Unnamed,Unknown/Unidentified,557.48046875
33591,1979,Unnamed,Unknown/Unidentified,590.14105225
33592,1979,Unnamed,Unknown/Unidentified,1126.38830566
33593,1979,Unnamed,Unknown/Unidentified,1313.94921875
33594,1979,Unnamed,Unknown/Unidentified,157.36839294
33595,1979,Unnamed,Unknown/Unidentified,521.4342041
33596,1979,Unnamed,Unknown/Unidentified,928.81658936
33597,1979,Unnamed,Unknown/Unidentified,827.51898193
33598,1979,Unnamed,Unknown/Unidentified,427.82357788
33599,1979,SOPHIE,Unknown/Unidentified,1111.2833252
33600,1979,MENIFEE,Unknown/Unidentified,1237.07434082
33601,1979,BUTTE,Unknown/Unidentified,1044.32421875
33602,1979,DOUBLE BUTTE #2,Unknown/Unidentified,627.51202393
33603,1979,CALVERT,Unknown/Unidentified,1069.86914063
33604,1979,FLATS,Unknown/Unidentified,429.94338989
33605,1979,OLIVE,Unknown/Unidentified,566.6541748
33606,1979,RAWSON,Unknown/Unidentified,999.72131348
